Time_s   F0_Hz
0.019526   --undefined--
0.027421   --undefined--
0.035316   --undefined--
0.043211   --undefined--
0.051105   --undefined--
0.059000   --undefined--
0.066895   --undefined--
0.074789   --undefined--
0.082684   --undefined--
0.090579   --undefined--
0.098474   --undefined--
0.106368   --undefined--
0.114263   --undefined--
0.122158   --undefined--
0.130053   --undefined--
2.395842   317.215582
2.403737   319.383427
2.411632   337.028889
2.419526   387.230378
2.427421   396.067844
2.435316   426.204976
2.443211   430.142205
2.451105   436.623320
2.459000   454.466429
2.466895   467.481555
2.474789   482.004427
2.482684   491.538024
2.490579   490.876313
2.498474   497.007359
2.506368   488.512171
2.514263   483.215725
2.522158   477.869220
2.530053   473.219793
2.537947   459.590073
2.545842   444.856866
2.553737   429.078592
2.561632   439.704523
2.569526   460.572155
2.577421   449.671424
2.585316   426.454303
2.593211   449.292681
2.601105   447.052656
2.609000   426.479500
2.616895   437.014352
2.624789   427.716126
2.632684   448.122275
2.640579   466.003150
2.648474   450.359354
2.656368   411.661191
2.664263   409.243126
2.672158   447.405068
2.680053   463.558102
2.687947   432.961535
2.695842   416.193729
2.703737   453.437273
2.711632   473.549147
2.719526   458.526178
2.727421   459.223824
2.735316   462.278110
2.743211   452.173490
2.751105   459.983045
2.759000   --undefined--
2.766895   --undefined--
2.774789   --undefined--
2.782684   --undefined--
2.790579   --undefined--
2.798474   --undefined--
2.806368   --undefined--
2.814263   280.396666
2.822158   284.505886
2.830053   288.956835
2.837947   291.695202
2.845842   293.854500
2.853737   298.119374
2.861632   307.053008
2.869526   313.281834
2.877421   316.155480
2.885316   308.019343
2.893211   303.635700
2.901105   305.619150
2.909000   300.844443
2.916895   295.377117
2.924789   292.423051
2.932684   301.683487
2.940579   298.844921
2.948474   299.803989
2.956368   298.170536
2.964263   296.419804
2.972158   293.066448
2.980053   293.118248
2.987947   --undefined--
2.995842   --undefined--
3.003737   --undefined--
3.011632   --undefined--
3.019526   --undefined--
3.027421   --undefined--
3.035316   --undefined--
3.043211   325.478166
3.051105   323.531991
3.059000   317.493945
3.066895   314.445922
3.074789   312.477450
3.082684   311.433703
3.090579   309.823934
3.098474   308.376902
3.106368   305.861216
3.114263   302.862495
3.122158   303.310738
3.130053   302.602904
3.137947   300.883134
3.145842   299.748877
3.153737   297.931892
3.161632   294.819605
3.169526   293.831138
3.177421   292.517295
3.185316   291.354699
3.193211   290.912377
3.201105   289.677179
3.209000   289.541196
3.216895   289.172619
3.224789   289.061231
3.232684   288.964053
3.240579   288.147030
3.248474   287.822398
3.256368   287.294275
3.264263   288.478428
3.272158   285.038426
3.280053   280.433388
3.287947   278.851202
3.295842   278.310229
3.303737   277.829442
3.311632   278.848017
3.319526   279.485826
3.327421   279.926352
3.335316   279.929598
3.343211   280.361522
3.351105   281.211608
3.359000   282.339725
3.366895   282.970002
3.374789   283.253076
3.382684   283.813672
3.390579   284.366590
3.398474   285.036776
3.406368   285.272760
3.414263   284.749950
3.422158   283.658844
3.430053   282.291983
3.437947   280.581828
3.445842   278.578532
3.453737   277.151722
3.461632   276.514476
3.469526   276.030042
3.477421   271.987094
3.485316   269.369059
3.493211   269.115482
3.501105   267.199119
3.509000   266.839480
3.516895   270.314976
3.524789   269.325851
3.532684   263.097315
3.540579   254.488116
3.548474   252.819960
3.556368   261.406666
3.564263   259.175774
3.572158   254.667201
3.580053   264.219741
3.587947   270.793229
3.595842   263.687035
3.603737   258.774768
3.611632   261.473313
3.619526   263.324882
3.627421   250.436409
3.635316   257.423623
3.643211   --undefined--
3.651105   --undefined--
3.659000   --undefined--
3.666895   --undefined--
3.674789   --undefined--
3.682684   --undefined--
3.690579   --undefined--
3.698474   --undefined--
3.706368   --undefined--
3.714263   --undefined--
3.722158   --undefined--
3.730053   --undefined--
3.737947   --undefined--
3.745842   --undefined--
3.753737   --undefined--
3.761632   --undefined--
3.769526   --undefined--
3.777421   --undefined--
3.785316   --undefined--
3.793211   --undefined--
3.801105   --undefined--
3.809000   --undefined--
3.816895   --undefined--
3.824789   --undefined--
3.832684   --undefined--
3.840579   --undefined--
3.848474   --undefined--
3.856368   --undefined--
3.864263   --undefined--
3.872158   --undefined--
3.880053   --undefined--
3.887947   --undefined--
3.895842   --undefined--
3.903737   --undefined--
3.911632   --undefined--
3.919526   --undefined--
3.927421   --undefined--
3.935316   --undefined--
3.943211   --undefined--
3.951105   --undefined--
3.959000   308.868847
3.966895   300.537572
3.974789   300.234092
3.982684   300.995116
3.990579   301.866173
3.998474   301.630221
4.006368   301.313726
4.014263   301.492900
4.022158   300.203036
4.030053   299.433439
4.037947   299.911088
4.045842   299.506575
4.053737   298.977376
4.061632   298.993131
4.069526   299.537105
4.077421   300.963968
4.085316   301.977432
4.093211   300.835058
4.101105   298.085905
4.109000   296.346971
4.116895   295.716805
4.124789   294.787100
4.132684   294.086003
4.140579   294.633597
4.148474   293.886532
4.156368   293.112747
4.164263   292.588666
4.172158   292.224488
4.180053   291.933622
4.187947   291.291980
4.195842   291.258110
4.203737   292.593634
4.211632   293.280492
4.219526   293.477023
4.227421   292.919711
4.235316   291.516011
4.243211   291.906323
4.251105   292.766991
4.259000   292.795558
4.266895   291.977135
4.274789   291.186216
4.282684   291.337791
4.290579   292.493953
4.298474   292.558104
4.306368   292.220469
4.314263   292.750906
4.322158   292.948540
4.330053   292.587859
4.337947   293.091445
4.345842   294.623030
4.353737   --undefined--
4.361632   --undefined--
4.369526   --undefined--
4.377421   --undefined--
4.385316   --undefined--
4.393211   --undefined--
4.401105   311.707555
4.409000   308.733796
4.416895   306.065262
4.424789   308.070122
4.432684   309.509485
4.440579   308.469620
4.448474   308.592887
4.456368   308.315096
4.464263   306.048501
4.472158   302.419165
4.480053   299.585677
4.487947   299.136274
4.495842   299.099687
4.503737   297.937451
4.511632   294.330971
4.519526   292.905203
4.527421   291.473350
4.535316   288.343496
4.543211   286.427968
4.551105   285.102951
4.559000   284.281672
4.566895   284.350587
4.574789   283.381977
4.582684   281.999013
4.590579   281.070799
4.598474   280.873905
4.606368   280.350840
4.614263   279.255402
4.622158   279.048315
4.630053   279.126982
4.637947   278.525248
4.645842   278.093377
4.653737   278.518923
4.661632   279.078437
4.669526   279.038852
4.677421   279.228747
4.685316   278.898467
4.693211   278.321602
4.701105   278.014168
4.709000   276.864125
4.716895   276.544904
4.724789   278.425898
4.732684   278.082229
4.740579   277.943328
4.748474   272.328691
4.756368   275.127235
4.764263   275.764092
4.772158   277.596768
4.780053   --undefined--
